date,total_cases,new_cases,normalized_new_cases,new_cases_smoothed,total_deaths,new_deaths,normalized_new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
20200910,6399763,36056,0.120001864,35100.286,191982,916,0.204601296,716,19334.477,108.93,106.042,580.001,2.767,2.163,0.95,8586,25.939,28004,84.604,,,,,1085845,99915297,301.856,3.28,785573,2.373,0.046,21.7,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200911,6447532,47769,0.158985163,34727,193157,1175,0.262452535,747.143,19478.793,144.316,104.915,583.551,3.55,2.257,0.98,8524,25.752,27349,82.625,,,,,1098888,101014185,305.176,3.32,799956,2.417,0.044,22.7,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200912,6488633,41101,0.136792673,34433.143,193859,702,0.15680143,738.571,19602.964,124.171,104.027,585.672,2.121,2.231,1.01,8304,25.087,26489,80.027,,,,,864871,101879056,307.789,2.613,806983,2.438,0.044,22.7,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200913,6523005,34372,0.114397162,34883.714,194295,436,0.097386643,733.714,19706.806,103.842,105.388,586.989,1.317,2.217,1.02,8252,24.93,26307,79.477,,,28444,85.933,627065,102506121,309.684,1.894,815874,2.465,0.043,23.3,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,17.55
20200914,6557428,34423,0.1145669,36428,194727,432,0.096493187,753.143,19810.802,103.996,110.054,588.294,1.305,2.275,1.03,8260,24.954,26774,80.888,,,,,707620,103213741,311.821,2.138,857807,2.592,0.042,23.8,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200915,6596920,39492,0.131437586,38180.286,195928,1201,0.268259996,860.286,19930.113,119.31,115.347,591.923,3.628,2.599,1.04,8155,24.637,26921,81.332,,,,,966070,104179811,314.74,2.919,901157,2.723,0.043,23.3,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200916,6635950,39030,0.129899954,38891.857,196884,956,0.21353585,831.143,20048.027,117.914,117.497,594.811,2.888,2.511,1.05,8066,24.368,26362,79.643,,,,,1137782,105317593,318.177,3.437,926877,2.8,0.042,23.8,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200917,6681080,45130,0.150202022,40188.143,197745,861,0.192316283,823.286,20184.37,136.343,121.413,597.412,2.601,2.487,1.06,8015,24.214,26073,78.77,,,,,1156669,106474262,321.672,3.494,936995,2.831,0.043,23.3,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200918,6730362,49282,0.164020741,40404.286,198639,894,0.199687291,783.143,20333.257,148.887,122.066,600.113,2.701,2.366,1.07,7962,24.054,25822,78.011,,,,,1228206,107702468,325.382,3.711,955469,2.887,0.042,23.8,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200919,6772564,42202,0.14045703,40561.571,199373,734,0.163949073,787.714,20460.755,127.497,122.542,602.331,2.218,2.38,1.07,7842,23.692,25488,77.002,,,,,937629,108640097,328.215,2.833,965863,2.918,0.042,23.8,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200920,6811011,38447,0.127959609,41143.714,199639,266,0.059414787,763.429,20576.908,116.153,124.3,603.134,0.804,2.306,1.08,7847,23.707,25545,77.175,,,24032,72.604,623633,109263730,330.099,1.884,965373,2.917,0.042,23.8,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,17.59
20200921,6862889,51878,0.172660769,43637.286,200064,425,0.09492964,762.429,20733.638,156.73,131.834,604.418,1.284,2.303,1.09,7862,23.752,26378,79.691,,,,,749023,110012753,332.362,2.263,971287,2.934,0.043,23.3,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200922,6902755,39866,0.132682336,43690.714,201097,1033,0.230734867,738.429,20854.078,120.44,131.995,607.539,3.121,2.231,1.06,7861,23.749,26455,79.924,,,,,1027953,111040706,335.468,3.106,980128,2.961,0.045,22.2,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200923,6941824,39069,0.130029754,43696.286,202152,1055,0.235648872,752.571,20972.11,118.032,132.012,610.726,3.187,2.274,1.04,7865,23.761,26519,80.117,,,,,1203271,112243977,339.103,3.635,989483,2.989,0.044,22.7,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200924,6988927,47103,0.156768576,43978.143,203051,899,0.20080411,758,21114.414,142.304,132.863,613.442,2.716,2.29,1.03,7834,23.667,26445,79.894,,,,,1201142,113445119,342.732,3.629,995837,3.009,0.044,22.7,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200925,7037222,48295,0.1607358,43837.143,203995,944,0.210855484,765.143,21260.319,145.905,132.437,616.294,2.852,2.312,1.02,7817,23.616,26314,79.498,,,,,1128234,114573353,346.14,3.409,981555,2.965,0.045,22.2,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200926,7081895,44673,0.148681031,44190.143,204763,768,0.171543444,770,21395.282,134.963,133.504,618.614,2.32,2.326,1.02,7798,23.559,25907,78.268,,,,,938038,115511391,348.974,2.834,981613,2.966,0.045,22.2,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200927,7119423,37528,0.124900986,44058.857,205078,315,0.070359616,777,21508.659,113.377,133.107,619.566,0.952,2.347,1.02,8069,24.377,25973,78.468,,,24953,75.386,596759,116108150,350.777,1.803,977774,2.954,0.045,22.2,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,18.76
20200928,7152717,33294,0.110809354,41404,205436,358,0.079964262,767.429,21609.244,100.585,125.087,620.648,1.082,2.318,1.01,7917,23.918,27019,81.628,,,,,666955,116775105,352.792,2.015,966050,2.919,0.045,22.2,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200929,7196055,43338,0.144237874,41900,206270,834,0.186285459,739,21740.174,130.929,126.585,623.167,2.52,2.233,1.02,8045,24.305,27503,83.09,,,,,984007,117759112,355.765,2.973,959772,2.9,0.044,22.7,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200930,7235498,39443,0.131274504,41953.429,207226,956,0.21353585,724.857,21859.336,119.162,126.747,626.055,2.888,2.19,1.02,8072,24.387,27666,83.582,,,,,1200529,118959641,359.392,3.627,959381,2.898,0.045,22.2,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201001,7281148,45650,0.15193269,41745.857,208100,874,0.195220013,721.286,21997.25,137.914,126.119,628.696,2.64,2.179,1.04,8007,24.19,27471,82.993,,,,,1223677,120183318,363.089,3.697,962600,2.908,0.045,22.2,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201002,7336098,54950,0.182885024,42696.571,208961,861,0.192316283,709.429,22163.261,166.011,128.992,631.297,2.601,2.143,1.05,7964,24.06,27426,82.857,,,,,1191677,121374995,366.689,3.6,971663,2.936,0.045,22.2,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201003,7384675,48577,0.161674355,43254.286,209645,684,0.15278088,697.429,22310.018,146.757,130.677,633.364,2.066,2.107,1.06,7965,24.063,27268,82.38,,,,,976397,122351392,369.639,2.95,977143,2.952,0.045,22.2,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201004,7420413,35738,0.118943494,42998.571,210026,381,0.085101631,706.857,22417.987,107.969,129.904,634.515,1.151,2.136,1.06,8120,24.532,27868,84.193,,,27624,83.456,640970,122992362,371.575,1.936,983459,2.971,0.045,22.2,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,15.93
20201005,7459789,39376,0.131051514,43867.429,210506,480,0.107214653,724.286,22536.947,118.96,132.529,635.965,1.45,2.188,1.07,8333,25.175,28947,87.452,,,,,806337,123798699,374.011,2.436,1003371,3.031,0.045,22.2,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201006,7505078,45289,0.150731207,44146.143,211192,686,0.153227608,703.143,22673.77,136.824,133.371,638.037,2.072,2.124,1.09,8569,25.888,29984,90.585,,,,,1226549,125025248,377.717,3.706,1038019,3.136,0.044,22.7,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201007,7556134,51056,0.169924982,45805.143,212118,926,0.206834934,698.857,22828.017,154.247,138.383,640.835,2.798,2.111,1.1,8638,26.096,30524,92.217,,,,,1411428,126436676,381.981,4.264,1068148,3.227,0.044,22.7,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201008,7614733,58599,0.195029654,47655,213107,989,0.220906857,715.286,23005.052,177.035,143.972,643.823,2.988,2.161,1.11,8624,26.054,30997,93.646,,,,,1430185,127866861,386.302,4.321,1097649,3.316,0.044,22.7,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201009,7671117,56384,0.187657674,47859.857,214072,965,0.215546125,730.143,23175.395,170.343,144.591,646.738,2.915,2.206,1.11,8723,26.353,31197,94.25,,,,,1399802,129266663,390.531,4.229,1127381,3.406,0.044,22.7,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201010,7726070,54953,0.182895008,48770.714,214731,659,0.147196784,726.571,23341.415,166.02,147.342,648.729,1.991,2.195,1.11,8730,26.374,30979,93.591,,,,,1103213,130369876,393.864,3.333,1145498,3.461,0.043,23.3,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201011,7772051,45981,0.153034327,50234,215202,471,0.105204378,739.429,23480.329,138.914,151.763,650.152,1.423,2.234,1.11,8819,26.643,31429,94.951,,,33704,101.824,747473,131117349,396.122,2.258,1160712,3.507,0.044,22.7,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,18.69
20201012,7813825,41774,0.139032557,50576.571,215597,395,0.088228725,727.286,23606.533,126.204,152.798,651.345,1.193,2.197,1.11,9057,27.362,32779,99.029,,,,,808741,131926090,398.565,2.443,1161056,3.508,0.045,22.2,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201013,7866056,52231,0.173835626,51568.286,216393,796,0.177797632,743,23764.33,157.796,155.794,653.75,2.405,2.245,1.12,9412,28.435,33502,101.214,,,,,1064052,132990142,401.78,3.215,1137842,3.438,0.047,21.3,tests performed,,,,,,,,,,66.2,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201014,7925834,59778,0.198953611,52814.286,217382,989,0.220906857,752,23944.926,180.597,159.558,656.738,2.988,2.272,1.14,9291,28.069,33899,102.413,,,,,1228338,134218480,405.491,3.711,1111686,3.359,0.048,20.8,tests performed,,,,,,,,,,66.2,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201015,7990714,64880,0.215934128,53711.571,218232,850,0.189859281,732.143,24140.937,196.011,162.269,659.306,2.568,2.212,1.14,9478,28.634,34379,103.863,,,,,1302192,135520672,409.425,3.934,1093402,3.303,0.05,20,tests performed,,,,,,,,,,66.2,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201016,8059861,69147,0.230135591,55534.857,219170,938,0.2095153,728.286,24349.839,208.902,167.778,662.14,2.834,2.2,1.15,9538,28.815,34630,104.622,,,,,1328858,136849530,413.439,4.015,1083267,3.273,0.052,19.2,tests performed,,,,,,,,,,66.2,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201017,8116620,56759,0.188905752,55792.857,219933,763,0.170426625,743.143,24521.314,171.476,168.557,664.445,2.305,2.245,1.14,9516,28.749,34312,103.661,,,,,1115912,137965442,416.811,3.371,1085081,3.278,0.053,18.9,tests performed,,,,,,,,,,66.2,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201018,8165987,49367,0.164303639,56276.571,220426,493,0.110118383,746.286,24670.458,149.144,170.018,665.934,1.489,2.255,1.15,9725,29.38,35003,105.748,,,37070,111.993,770376,138735818,419.138,2.327,1088353,3.288,0.053,18.9,tests performed,,,,,,,,,,66.2,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,15.94
20201019,8233704,67717,0.225376254,59982.714,220905,479,0.106991289,758.286,24875.04,204.581,181.215,667.381,1.447,2.291,1.17,10075,30.438,36430,110.06,,,,,874700,139610518,421.781,2.643,1097775,3.317,0.054,18.5,tests performed,,,,,,,,,,66.2,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201020,8295660,61956,0.206202448,61372,221829,924,0.206388206,776.571,25062.216,187.177,185.412,670.173,2.792,2.346,1.17,10214,30.858,37397,112.981,,,,,1276371,140886889,425.637,3.856,1128107,3.408,0.054,18.5,tests performed,,,,,,,,,,66.2,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201021,8358961,63301,0.210678888,61875.286,222949,1120,0.250167523,795.286,25253.457,191.24,186.933,673.557,3.384,2.403,1.17,10436,31.528,38100,115.105,,,,,1478832,142365721,430.104,4.468,1163892,3.516,0.053,18.9,tests performed,,,,,,,,,,66.2,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201022,8435271,76310,0.253975544,63508.143,223863,914,0.204154568,804.429,25483.999,230.542,191.866,676.318,2.761,2.43,1.18,10647,32.166,38836,117.328,,,,,1531391,143897112,434.731,4.627,1196634,3.615,0.053,18.9,tests performed,,,,,,,,,,66.2,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201023,8517204,81933,0.272690057,65334.714,224828,965,0.215546125,808.286,25731.528,247.53,197.384,679.233,2.915,2.442,1.19,10710,32.356,39069,118.032,,,,,1464799,145361911,439.156,4.425,1216054,3.674,0.053,18.9,tests performed,,,,,,,,,,66.2,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201024,8599971,82767,0.275465783,69050.143,225779,951,0.212419031,835.143,25981.578,250.049,208.609,682.106,2.873,2.523,1.19,10709,32.353,39328,118.815,,,,,1179348,146541259,442.719,3.563,1225117,3.701,0.055,18.2,tests performed,,,,,,,,,,66.2,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201025,8662175,62204,0.207027844,70884,226241,462,0.103194103,830.714,26169.504,187.926,214.149,683.502,1.396,2.51,1.18,10850,32.779,39976,120.772,,,41430,125.165,793177,147334436,445.116,2.396,1228374,3.711,0.057,17.5,tests performed,,,,,,,,,,66.2,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,17.97
20201026,8729485,67310,0.224021673,70825.857,226774,533,0.119052937,838.429,26372.856,203.352,213.974,685.112,1.61,2.533,1.18,11109,33.562,41331,124.866,,,,,953108,148287544,447.995,2.879,1239575,3.745,0.058,17.2,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201027,8806323,76838,0.255732838,72951.857,227747,973,0.217333036,845.429,26604.993,232.137,220.397,688.052,2.94,2.554,1.19,11432,34.537,42266,127.691,,,,,1339007,149626551,452.04,4.045,1248523,3.772,0.059,16.9,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201028,8885749,79426,0.26434624,75255.429,228781,1034,0.230958231,833.143,26844.948,239.956,227.356,691.176,3.124,2.517,1.2,11704,35.359,43650,131.872,,,,,1502420,151128971,456.579,4.539,1251893,3.782,0.061,16.4,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201029,8976768,91019,0.302930154,77356.714,229785,1004,0.224257315,846,27119.928,274.98,233.704,694.209,3.033,2.556,1.22,11886,35.909,44403,134.147,,,,,1483568,152612539,461.061,4.482,1245061,3.761,0.063,15.9,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201030,9076032,99264,0.330371228,79832.571,230844,1059,0.236542327,859.429,27419.817,299.889,241.184,697.408,3.199,2.596,1.23,11848,35.794,45119,136.31,,,,,1499504,154112043,465.592,4.53,1250019,3.776,0.065,15.4,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201031,9165786,89754,0.298719971,80830.714,231754,910,0.203261112,853.571,27690.975,271.158,244.2,700.158,2.749,2.579,1.25,11882,35.897,45091,136.225,,,,,1220431,155332474,469.279,3.687,1255888,3.794,0.066,15.2,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201101,9270686,104900,0.349129008,86930.143,232250,496,0.110788474,858.429,28007.891,316.916,262.627,701.656,1.498,2.593,1.28,12128,36.64,46097,139.265,,,47129,142.383,899959,156232433,471.998,2.719,1271142,3.84,0.067,14.9,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,20.02
20201102,9355897,85211,0.283599923,89487.429,232824,574,0.128210855,864.286,28265.324,257.433,270.353,703.39,1.734,2.611,1.28,12590,38.036,47976,144.941,,,,,1016601,157249034,475.069,3.071,1280213,3.868,0.069,14.5,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201103,9483095,127198,0.423341388,96681.714,234402,1578,0.352468171,950.714,28649.605,384.281,292.087,708.157,4.767,2.872,1.29,12924,39.045,49099,148.334,,,,,1366703,158615737,479.198,4.129,1284169,3.88,0.071,14.1,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201104,9587636,104541,0.347934181,100269.571,235518,1116,0.249274067,962.429,28965.436,315.831,302.927,711.529,3.372,2.908,1.28,13002,39.281,50458,152.44,,,,,1631370,160247107,484.126,4.929,1302591,3.935,0.074,13.5,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201105,9717003,129367,0.430560271,105747.857,236674,1156,0.258208622,984.143,29356.27,390.834,319.477,715.021,3.492,2.973,1.27,13227,39.96,51770,156.404,,,,,1694702,161941809,489.246,5.12,1332753,4.026,0.076,13.2,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201106,9845036,128033,0.426120441,109857.714,237911,1237,0.276301094,1009.571,29743.073,386.804,331.894,718.759,3.737,3.05,1.26,13356,40.35,52823,159.585,,,,,1676477,163618286,494.311,5.065,1358035,4.103,0.079,12.7,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201107,9972546,127510,0.424379788,115251.429,238992,1081,0.241456332,1034,30128.297,385.224,348.189,722.024,3.266,3.124,1.26,13478,40.719,53806,162.555,,,,,1455096,165073382,498.707,4.396,1391558,4.204,0.078,12.8,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201108,10087716,115170,0.383309703,116718.571,239564,572,0.127764128,1044.857,30476.24,347.943,352.621,723.753,1.728,3.157,1.26,14008,42.32,55701,168.28,,,57458,173.588,1010542,166083924,501.76,3.053,1407356,4.252,0.08,12.5,tests performed,,,,,,,,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,26.51
20201109,10208150,120434,0.400829389,121750.429,240343,779,0.174000447,1074.143,30840.086,363.846,367.823,726.106,2.353,3.245,1.26,14409,43.531,58461,176.618,,,,,1223211,167307135,505.456,3.695,1436872,4.341,0.082,12.2,tests performed,,,,,,,,,,65.28,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201110,10348654,140504,0.467626522,123651.286,241762,1419,0.316953317,1051.429,31264.566,424.48,373.566,730.393,4.287,3.176,1.26,14836,44.821,61411,185.53,,,,,1537562,168844697,510.101,4.645,1461280,4.415,0.085,11.8,tests performed,,,,,,,,,,65.28,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201111,10495404,146750,0.488414508,129681.143,243198,1436,0.320750503,1097.143,31707.916,443.35,391.783,734.731,4.338,3.315,1.26,15117,45.67,63324,191.31,,,,,1789963,170634660,515.508,5.408,1483936,4.483,0.088,11.4,tests performed,,,,,,,,,,65.28,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201112,10660154,164750,0.54832225,134735.857,244405,1207,0.269600179,1104.429,32205.646,497.73,407.054,738.378,3.646,3.337,1.26,15595,47.114,65209,197.004,,,,,1852037,172486697,521.104,5.595,1506413,4.551,0.09,11.1,tests performed,,,,,,,,,,65.28,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201113,10840552,180398,0.600402048,142216.571,245605,1200,0.268036632,1099.143,32750.65,545.005,429.654,742.003,3.625,3.321,1.25,15869,47.942,66096,199.684,,,,,1903526,174390223,526.854,5.751,1538848,4.649,0.093,10.8,tests performed,,,,,,,,,,65.28,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201114,11008478,167926,0.558892639,147990.286,246953,1348,0.301094483,1137.286,33257.976,507.325,447.097,746.076,4.072,3.436,1.24,16238,49.057,67209,203.047,,,,,1598227,175988450,531.683,4.828,1559295,4.711,0.098,10.2,tests performed,,,,,,,,,,65.28,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201115,11144834,136356,0.453821115,151016.857,247731,778,0.173777083,1166.714,33669.924,411.948,456.241,748.426,2.35,3.525,1.22,16808,50.779,69510,209.998,,,71681,216.557,1197452,177185902,535.301,3.618,1585997,4.791,0.099,10.1,tests performed,,,,,,,,,,65.28,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,27.79
20201116,11307458,162624,0.54124648,157044,248565,834,0.186285459,1174.571,34161.231,491.307,474.449,750.946,2.52,3.549,1.21,17538,52.984,73094,220.826,,,,,1489533,178675435,539.801,4.5,1624043,4.906,0.099,10.1,tests performed,,,,,,,,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20201117,11471416,163958,0.54568631,160394.571,250284,1719,0.383962475,1217.429,34656.569,495.337,484.572,756.139,5.193,3.678,1.19,18088,54.646,75492,228.071,,,,,1903682,180579117,545.552,5.751,1676346,5.064,0.097,10.3,tests performed,,,,,,,,,,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
